id	label	run_id
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-05-09_20-22-37_UTC.jpg	not_propaganda	DistilBERT+ResNet
data/fb_memes/ArabianMemez/339604724_240280365162274_8475128203519352213_n.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2022-07-18_12-06-19_UTC.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2022-04-13_17-51-03_UTC.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2019-12-03_13-05-45_UTC.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-04-08_09-56-41_UTC.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_147915169002483733/6622196bdce72b12fff6baff522326e5.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_43136108917780301/0516af078cb2960c40d2c131653cf8ec.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-12-24_16-20-11_UTC.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_images_part2/www.pinterest.com_pin_173388654391587644/b04dceb85ebc3fec7ee78a568d9d2c67.jpg	propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-10-30_15-10-33_UTC.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_images_part2/www.pinterest.com_pin_374924737743995066/c91355227c7b05b623317ed9e17509cf.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/de7ktna/2022-01-19_10-30-58_UTC.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_661888476507841181/617c4308ce4c85a880e623fdf7e69605.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_images_part2/www.pinterest.com_pin_186758715790591597/01cfb2985e6bc67e99a1c85a40c5d70d.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Facebook/images/arabic.memes.offiiciel/118595105_144406264001734_4461398654886381821_n.jpg	propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-09-29_12-00-58_UTC.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_images_part2/www.pinterest.com_pin_302163456262798283/a928fa8bb0e2ec00b8c5be810daf66e9.jpg	propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Facebook/images/ArabianMemez/322540538_482507960479374_7835342350374189298_n.jpg	propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_images_part2/www.pinterest.com_pin_374924737743995066/6175a1f8cc746fb57d6a6141c47ef4de.jpg	propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_384283780715921583/e8a709844a4fae4b36ef49792fbc1614.jpg	propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_images_part2/www.pinterest.com_pin_358810295319095213/de668de0aa131760fe7b6692c6d05928.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-03-11_19-32-39_UTC.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_images_part2/www.pinterest.com_pin_302163456262798283/add7d8d70902628fb3ae0dff1fb5568b.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_44121271342927477/bc3859db3011f58424e4c97caa7e86c5.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_images_part2/www.pinterest.com_pin_186758715790591597/16e0321fa987fa36bf5276f4746d9135.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Facebook/images/ArabianMemez/314943468_1479170259257197_5897216314376849546_n.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_images_part2/www.pinterest.com_pin_186758715790591597/6071913a5181ca9a2fa1ccd253e21273.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/de7ktna/2021-05-01_07-44-20_UTC.jpg	propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_images_part2/www.pinterest.com_pin_302163456262798283/8e24807530b48db6411ec565400eb6a6.jpg	propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_384283780715921583/5d0045edc7c7c29adeb5b64362d8d546.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_images_part2/www.pinterest.com_pin_374924737743995066/f17dc1666abd5ee7c5fdb150d416d372.jpg	propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_images_part2/www.pinterest.com_pin_69242912999681646/7ac55e2f5920df90b8230d3f10ca0561.jpg	propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_384283780715921583/b87ae474136d99ab40ad03c9e07b4efd.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/de7ktna/2020-11-17_20-42-10_UTC.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_864409722250727930/3237efb76b66f2d1beaa066d39d7d252.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Facebook/images/True.Memes.Comics/242286457_578027170211395_5744443025446854762_n.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_images_part2/www.pinterest.com_pin_302163456262798283/1e8abf8ddbfc27f36a71abcbd15e64ac.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_images_part2/www.pinterest.com_pin_186758715790591597/b941707e2d4181b15f6fe6420b1ac7f6.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Facebook/images/salsamemers/368001898_796210195838955_7355996342998640088_n.jpg	not_propaganda	DistilBERT+ResNet
data/fb_memes/ArabianMemez/44511775_481340015706898_2882644300884082688_n.jpg	propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-08-05_10-27-00_UTC.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_images_part2/www.pinterest.com_pin_173388654391587644/a920d27fd7032b6885b895b665cccd57.jpg	propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/de7ktna/2020-10-28_09-16-10_UTC.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_images_part2/www.pinterest.com_pin_358810295319095213/c312bca610f9283f2b58870fefd361cc.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2023-07-16_20-16-22_UTC.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/de7ktna/2021-02-24_11-05-23_UTC.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-02-22_17-37-40_UTC.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/comiicsatk/2022-04-24_18-42-08_UTC.jpg	propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_177188566595173794/7bf6be5cdab927122ed32f305f0ff30f.jpg	propaganda	DistilBERT+ResNet
data/fb_memes/ArabianMemez/144198458_1051405025367058_982236224103892320_n.jpg	propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Facebook/images/MemesYard/274723327_1029274257692938_1751105122710382735_n.jpg	propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/de7ktna/2020-12-29_08-21-13_UTC.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-02-06_14-39-19_UTC.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Facebook/images/True.Memes.Comics/218346009_537513507596095_8081378767644713356_n.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/de7ktna/2020-01-09_15-18-07_UTC.jpg	propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/8yerjaw/2022-01-07_10-55-37_UTC.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-03-18_23-20-38_UTC.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-09-06_12-29-09_UTC.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2023-03-04_18-12-11_UTC.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2022-03-22_22-14-49_UTC.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-06-25_12-16-46_UTC.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2019-12-06_12-15-22_UTC.jpg	not_propaganda	DistilBERT+ResNet
data/fb_memes/ArabianMemez/272646015_1281287772378781_3628850103179921723_n.jpg	propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-03-21_13-05-06_UTC.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Facebook/images/ArabianMemez/356832622_254516783952137_2073541919754547506_n.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_images_part2/www.pinterest.com_pin_361413938847052075/f2abeaf5bba44f454647a99e19805d59.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_44121271342927477/150ba5991fc00794b75d711e89659ad3.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-09-19_15-36-03_UTC.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/de7ktna/2021-05-07_18-41-13_UTC.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Facebook/images/MemesYard/44060604_292490108038027_8299473057647427584_n.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_397231629646119962/981813e7e1a4cd9cd0b478b93b4bfa33.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_44121271342927477/e431087eb479d5856c93276dd9fef6d8.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-11-17_15-26-00_UTC.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Facebook/images/msr5er/275436736_950467588996584_4160078987663733225_n.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_294422894395147633/f084457b3397804c9d97851368389bfc.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/8yerjaw/2022-06-01_07-40-19_UTC.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_images_part2/www.pinterest.com_pin_302163456262798283/b3d0d7ac41f3e0b3fcd0e94843c0957c.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-07-05_11-59-24_UTC.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_126241595793002111/7fa3a1287fa0691ec14f7137ecbe3b97.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Facebook/images/salsamemers/347551887_838185464305660_2767972687376426825_n.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_115264071700638504/1a8f25603103e16e62c61a29560689f3.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-06-17_15-33-52_UTC.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Facebook/images/salsamemers/351134367_593272979575860_5481089331196021373_n.jpg	propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_864409722250727930/236310d9127bf78dbc959b746555e834.jpg	propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Facebook/images/nasseralkhlify/19366057_1350103888419430_174197714120116622_n.jpg	propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Facebook/images/True.Memes.Comics/295865190_776433927037384_8749614396949684665_n.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-02-25_16-36-48_UTC.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_images_part2/www.pinterest.com_pin_358810295319095213/4ec768372bd77dd75dec81c1a9087586.jpg	propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Facebook/images/msr5er/344595888_3626367264250387_1341378653048270606_n.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-03-09_20-59-52_UTC.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2022-01-02_10-48-35_UTC.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-06-17_13-07-36_UTC.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-05-02_13-36-36_UTC.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2023-05-31_12-23-46_UTC.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_661888476507841181/ba9565d78e251404def88d5718e2bf71.jpg	propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/comiicsatk/2022-05-24_15-22-22_UTC.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-02-03_22-15-05_UTC.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/de7ktna/2020-05-24_07-51-15_UTC.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-03-30_17-35-16_UTC.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_43136108917780301/6a14c5e7abfb02b81c32b1b84b6c35b7.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/de7ktna/2020-12-25_15-43-12_UTC.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_images_part2/www.pinterest.com_pin_173388654391587644/168c162d028adf801fe715215c3c2b80.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2019-11-20_19-51-56_UTC.jpg	not_propaganda	DistilBERT+ResNet
data/arabic_memes_fb_insta_pinterest/Pinterest/images/pinterest_image_august13/www.pinterest.com_pin_361413938844108966/de36e36b96df803b1b42ef7f42dc170a.jpg	not_propaganda	DistilBERT+ResNet
